,,0.072,2,6,,,,,,,
1671816,LF,44.2,4.6,No,131,,,,,,
1671816,LR,44.2,4.5,No,131,,,,,,
1671816,RF,44.2,4.6,No,131,,,,,,
1671816,RR,44.2,4.6,No,131,,,,,,
10663916,LF,17.9,8.4,No,26554,,,,,,
10663916,LR,17.9,8.4,No,26554,,,,,,
10663916,RF,17.9,8.4,No,26554,,,,,,
10663916,RR,17.9,8.4,Yes,26554,,,,,,
6709467,LF,6.1,10.1,No,14062,,,,,,
6709467,LR,18.6,8.3,No,14062,,,,,,
6709467,RF,6.1,10.1,No,14062,,,,,,
6709467,RR,6.1,10.1,No,14062,,,,,,
8313044,LF,6.7,10.0,No,10196,,,,,,
8313044,LR,6.7,10.0,No,10196,,,,,,
8313044,RF,6.7,10.0,No,10196,,,,,,
8313044,RR,6.7,10.0,No,10196,,,,,,
19529791,LF,10.8,9.4,No,9096,,,,,,
19529791,LR,10.8,9.4,No,9096,,,,,,
19529791,RF,10.8,9.4,No,9096,,,,,,
19529791,RR,10.8,9.4,No,9096,,,,,,
9839416,LF,9.8,9.5,No,12236,,,,,,
9839416,LR,9.8,9.5,No,12236,,,,,,
9839416,RF,9.8,9.6,No,12236,,,,,,
9839416,RR,9.8,9.5,No,12236,,,,,,
1358768,LF,17.6,8.5,No,16082,,,,,,
1358768,LR,17.6,8.4,No,16082,,,,,,
1358768,RF,17.6,8.4,No,16082,,,,,,
1358768,RR,17.6,8.4,No,16082,,,,,,
1693041,LF,28.7,6.8,Yes,65459,,,,,,
1693041,LR,28.7,6.9,No,65459,,,,,,
1693041,RF,28.7,6.8,No,65459,,,,,,
1693041,RR,28.7,6.8,Yes,65459,,,,,,
1885107,LF,30.8,6.5,No,2344,,,,,,
1885107,LR,30.8,6.5,No,2344,,,,,,
1885107,RF,30.8,6.6,No,2344,,,,,,
1885107,RR,30.8,6.5,No,2344,,,,,,
11815779,LF,40.3,5.1,No,93680,,,,,,
11815779,LR,40.3,5.2,No,93680,,,,,,
11815779,RF,40.3,5.1,No,93680,,,,,,
11815779,RR,40.3,5.2,No,93680,,,,,,
3878181,LF,16.9,8.6,No,18372,,,,,,
3878181,LR,16.9,8.5,No,18372,,,,,,
3878181,RF,16.9,8.5,No,18372,,,,,,
3878181,RR,16.9,8.6,No,18372,,,,,,
9145719,LF,7.7,9.9,No,1785,,,,,,
9145719,LR,7.7,9.9,No,1785,,,,,,
9145719,RF,7.7,9.9,No,1785,,,,,,
9145719,RR,7.7,9.9,No,1785,,,,,,
1385129,LF,3.1,10.6,No,7000,,,,,,
1385129,LR,27.6,7.0,No,7000,,,,,,
1385129,RF,3.1,10.5,No,7000,,,,,,
1385129,RR,3.1,10.6,No,7000,,,,,,
2537491,LF,20.3,8.1,No,26845,,,,,,
2537491,LR,20.3,8.1,No,26845,,,,,,
2537491,RF,20.3,8.0,No,26845,,,,,,
2537491,RR,20.3,8.1,No,26845,,,,,,
5886947,LF,9.6,9.7,No,1432,,,,,,
5886947,LR,9.6,9.6,No,1432,,,,,,
5886947,RF,9.6,9.7,No,1432,,,,,,
5886947,RR,9.6,9.6,No,1432,,,,,,
17182373,LF,10.3,9.5,No,11877,,,,,,
17182373,LR,10.3,9.5,No,11877,,,,,,
17182373,RF,10.3,9.5,Yes,11877,,,,,,
17182373,RR,10.3,9.5,No,11877,,,,,,
20623639,LF,9.4,9.6,No,322,,,,,,
20623639,LR,9.4,9.7,No,322,,,,,,
20623639,RF,9.4,9.6,No,322,,,,,,
20623639,RR,9.4,9.6,No,322,,,,,,
11588500,LF,69.0,1.0,No,99346,,,,,,
11588500,LR,69.0,1.1,No,99346,,,,,,
11588500,RF,69.0,1.0,Yes,99346,,,,,,
11588500,RR,69.0,1.0,Yes,99346,,,,,,
8931392,LF,13.4,9.1,No,3119,,,,,,
8931392,LR,13.4,9.0,No,3119,,,,,,
8931392,RF,13.4,9.1,No,3119,,,,,,
8931392,RR,13.4,9.1,No,3119,,,,,,
18331333,LF,58.7,2.5,No,100212,,,,,,
18331333,LR,58.7,2.5,Yes,100212,,,,,,
18331333,RF,58.7,2.5,No,100212,,,,,,
18331333,RR,58.7,2.5,Yes,100212,,,,,,
4414952,LF,34.2,6.1,No,66050,,,,,,
4414952,LR,34.2,6.0,No,66050,,,,,,
4414952,RF,34.2,6.0,Yes,66050,,,,,,
4414952,RR,34.2,6.0,No,66050,,,,,,
2715354,LF,20.7,8.0,No,5286,,,,,,
2715354,LR,20.7,8.0,No,5286,,,,,,
2715354,RF,20.7,7.9,No,5286,,,,,,
2715354,RR,20.7,8.0,No,5286,,,,,,
14872742,LF,17.9,8.3,No,34037,,,,,,
14872742,LR,17.9,8.4,No,34037,,,,,,
14872742,RF,17.9,8.4,No,34037,,,,,,
14872742,RR,17.9,8.3,No,34037,,,,,,
19743317,LF,12.4,9.1,No,20923,,,,,,
19743317,LR,12.4,9.2,No,20923,,,,,,
19743317,RF,12.4,9.1,No,20923,,,,,,
19743317,RR,12.4,9.2,No,20923,,,,,,
11912961,LF,75.7,0.2,No,4774,,,,,,
11912961,LR,75.7,0.2,No,4774,,,,,,
11912961,RF,75.7,0.2,No,4774,,,,,,
11912961,RR,75.7,0.2,No,4774,,,,,,
5291037,LF,14.5,8.4,No,5955,,,,,,
5291037,LR,14.5,8.4,No,5955,,,,,,
5291037,RF,14.5,8.5,No,5955,,,,,,
5291037,RR,14.5,8.5,No,5955,,,,,,
1356044,LF,38.4,4.4,No,54259,,,,,,
1356044,LR,6.7,9.8,No,54259,,,,,,
1356044,RF,38.4,4.4,No,54259,,,,,,
1356044,RR,38.4,4.3,No,54259,,,,,,
17376503,LF,43.1,3.6,No,17521,,,,,,
17376503,LR,43.1,3.6,No,17521,,,,,,
17376503,RF,43.1,3.5,No,17521,,,,,,
17376503,RR,43.1,3.6,No,17521,,,,,,
352973,LF,25.3,6.7,No,30320,,,,,,
352973,LR,25.3,6.6,No,30320,,,,,,
352973,RF,25.3,6.7,No,30320,,,,,,
352973,RR,25.3,6.6,No,30320,,,,,,
19543709,LF,5.2,10.1,No,6950,,,,,,
19543709,LR,5.2,10.1,No,6950,,,,,,
19543709,RF,5.2,10.1,No,6950,,,,,,
19543709,RR,5.2,10.2,No,6950,,,,,,
19915797,LF,13.3,8.7,No,12242,,,,,,
19915797,LR,13.3,8.8,No,12242,,,,,,
19915797,RF,13.3,8.7,No,12242,,,,,,
19915797,RR,13.3,8.7,No,12242,,,,,,
1705195,LF,8.3,9.5,No,20023,,,,,,
1705195,LR,8.3,9.5,No,20023,,,,,,
1705195,RF,8.3,9.5,No,20023,,,,,,
1705195,RR,8.3,9.6,No,20023,,,,,,
16089981,LF,18.3,7.8,No,41032,,,,,,
16089981,LR,18.3,7.8,No,41032,,,,,,
16089981,RF,18.3,7.8,No,41032,,,,,,
16089981,RR,18.3,7.8,No,41032,,,,,,
6362531,LF,10.5,9.2,No,12565,,,,,,
6362531,LR,10.5,9.2,No,12565,,,,,,
6362531,RF,10.5,9.3,No,12565,,,,,,
6362531,RR,10.5,9.2,No,12565,,,,,,
4682611,LF,43.5,3.5,No,15673,,,,,,
4682611,LR,43.5,3.4,No,15673,,,,,,
4682611,RF,43.5,3.5,No,15673,,,,,,
4682611,RR,43.5,3.5,No,15673,,,,,,
16481007,LF,38.7,4.3,No,71698,,,,,,
16481007,LR,38.7,4.3,No,71698,,,,,,
16481007,RF,38.7,4.3,No,71698,,,,,,
16481007,RR,38.7,4.3,No,71698,,,,,,
17703426,LF,5.1,10.1,No,974,,,,,,
17703426,LR,12.2,8.9,No,974,,,,,,
17703426,RF,5.1,10.1,No,974,,,,,,
17703426,RR,5.1,10.1,No,974,,,,,,
19092885,LF,24.8,6.7,Yes,63108,,,,,,
19092885,LR,24.8,6.7,No,63108,,,,,,
19092885,RF,24.8,6.7,No,63108,,,,,,
19092885,RR,24.8,6.7,Yes,63108,,,,,,
21652902,LF,30.4,5.7,Yes,53571,,,,,,
21652902,LR,30.4,5.8,No,53571,,,,,,
21652902,RF,30.4,5.7,No,53571,,,,,,
21652902,RR,30.4,5.7,Yes,53571,,,,,,
19370098,LF,43.0,3.5,No,104358,,,,,,
19370098,LR,43.0,3.6,No,104358,,,,,,
19370098,RF,43.0,3.6,Yes,104358,,,,,,
19370098,RR,43.0,3.5,No,104358,,,,,,
12943532,LF,6.6,9.9,No,3281,,,,,,
12943532,LR,6.6,9.8,No,3281,,,,,,
12943532,RF,6.6,9.9,No,3281,,,,,,
12943532,RR,6.6,9.9,No,3281,,,,,,
14734790,LF,10.6,9.2,No,20577,,,,,,
14734790,LR,10.6,9.1,No,20577,,,,,,
14734790,RF,10.6,9.2,No,20577,,,,,,
14734790,RR,10.6,9.1,No,20577,,,,,,
9537246,LF,20.5,7.5,Yes,50229,,,,,,
9537246,LR,20.5,7.5,No,50229,,,,,,
9537246,RF,20.5,7.4,No,50229,,,,,,
9537246,RR,20.5,7.5,No,50229,,,,,,
3276138,LF,15.1,8.4,No,25591,,,,,,
3276138,LR,15.1,8.3,No,25591,,,,,,
3276138,RF,15.1,8.3,No,25591,,,,,,
3276138,RR,15.1,8.4,No,25591,,,,,,
14184509,LF,63.6,0.2,No,94227,,,,,,
14184509,LR,63.6,0.2,Yes,94227,,,,,,
14184509,RF,63.6,0.2,No,94227,,,,,,
14184509,RR,63.6,0.2,No,94227,,,,,,
13291244,LF,2.4,10.5,No,4962,,,,,,
13291244,LR,2.4,10.5,No,4962,,,,,,
13291244,RF,2.4,10.5,No,4962,,,,,,
13291244,RR,2.4,10.5,No,4962,,,,,,
20770600,LF,36.6,3.5,No,25887,,,,,,
20770600,LR,36.6,3.6,No,25887,,,,,,
20770600,RF,36.6,3.6,No,25887,,,,,,
20770600,RR,36.6,3.5,No,25887,,,,,,
6121587,LF,32.6,4.3,No,36442,,,,,,
6121587,LR,32.6,4.3,No,36442,,,,,,
6121587,RF,32.6,4.4,No,36442,,,,,,
6121587,RR,32.6,4.3,No,36442,,,,,,
13236961,LF,5.4,9.9,No,4407,,,,,,
13236961,LR,5.4,9.9,No,4407,,,,,,
13236961,RF,5.4,9.9,No,4407,,,,,,
13236961,RR,5.4,9.9,No,4407,,,,,,
19846702,LF,40.0,2.9,No,11255,,,,,,
19846702,LR,40.0,2.8,No,11255,,,,,,
19846702,RF,40.0,2.8,No,11255,,,,,,
19846702,RR,40.0,2.8,No,11255,,,,,,
14795699,LF,37.1,3.4,No,14241,,,,,,
14795699,LR,11.9,8.6,No,14241,,,,,,
14795699,RF,37.1,3.5,No,14241,,,,,,
14795699,RR,37.1,3.5,No,14241,,,,,,
11322785,LF,7.2,9.5,No,9770,,,,,,
11322785,LR,7.2,10.0,No,9770,,,,,,
11322785,RF,7.2,9.9,No,9770,,,,,,
11322785,RR,7.2,9.9,No,9770,,,,,,
16069052,LF,19.0,8.1,No,35020,,,,,,
16069052,LR,19.0,8.2,No,35020,,,,,,
16069052,RF,19.0,8.3,No,35020,,,,,,
16069052,RR,19.0,8.1,No,35020,,,,,,
5947349,LF,18.6,8.2,No,9331,,,,,,
5947349,LR,18.6,8.3,No,9331,,,,,,
5947349,RF,18.6,8.3,Yes,9331,,,,,,
5947349,RR,18.6,8.2,No,9331,,,,,,
15493714,LF,11.6,9.4,No,1764,,,,,,
15493714,LR,11.6,9.3,No,1764,,,,,,
15493714,RF,11.6,9.3,No,1764,,,,,,
15493714,RR,11.6,9.3,No,1764,,,,,,
18515870,LF,5.9,10.2,No,7210,,,,,,
18515870,LR,5.9,10.1,No,7210,,,,,,
18515870,RF,5.9,10.1,No,7210,,,,,,
18515870,RR,5.9,10.1,No,7210,,,,,,
8661782,LF,9.6,9.6,No,2953,,,,,,
8661782,LR,9.6,9.6,No,2953,,,,,,
8661782,RF,9.6,9.6,No,2953,,,,,,
8661782,RR,9.6,9.6,No,2953,,,,,,
10238087,LF,18.8,8.2,Yes,25210,,,,,,
10238087,LR,18.8,8.2,No,25210,,,,,,
10238087,RF,18.8,8.2,No,25210,,,,,,
10238087,RR,18.8,8.2,No,25210,,,,,,
20077474,LF,9.8,9.6,No,12763,,,,,,
20077474,LR,9.8,9.6,No,12763,,,,,,
20077474,RF,9.8,9.5,No,12763,,,,,,
20077474,RR,9.8,9.5,No,12763,,,,,,
13544833,LF,20.4,8.0,No,34716,,,,,,
13544833,LR,20.4,8.0,No,34716,,,,,,
13544833,RF,20.4,8.0,Yes,34716,,,,,,
13544833,RR,20.4,8.0,No,34716,,,,,,
18251440,LF,15.0,8.7,No,22836,,,,,,
18251440,LR,24.3,7.3,No,22836,,,,,,
18251440,RF,15.0,8.8,No,22836,,,,,,
18251440,RR,15.0,8.7,No,22836,,,,,,
5179034,LF,5.2,10.2,No,1654,,,,,,
5179034,LR,5.2,10.2,No,1654,,,,,,
5179034,RF,5.2,10.3,No,1654,,,,,,
5179034,RR,5.2,10.2,No,1654,,,,,,
4052811,LF,6.9,10.0,No,6258,,,,,,
4052811,LR,6.9,9.9,No,6258,,,,,,
4052811,RF,6.9,10.0,No,6258,,,,,,
4052811,RR,6.9,10.0,No,6258,,,,,,
6787193,LF,4.7,10.3,No,32,,,,,,
6787193,LR,4.7,10.3,No,32,,,,,,
6787193,RF,4.7,10.2,No,32,,,,,,
6787193,RR,4.7,10.3,No,32,,,,,,
7160827,LF,49.1,3.7,Yes,55149,,,,,,
7160827,LR,49.1,3.7,No,55149,,,,,,
7160827,RF,49.1,3.6,No,55149,,,,,,
7160827,RR,49.1,3.7,No,55149,,,,,,
15038540,LF,14.5,8.9,No,34640,,,,,,
15038540,LR,14.5,8.8,No,34640,,,,,,
15038540,RF,14.5,8.8,No,34640,,,,,,
15038540,RR,14.5,8.8,No,34640,,,,,,
11149444,LF,24.0,7.5,No,36273,,,,,,
11149444,LR,24.0,7.4,No,36273,,,,,,
11149444,RF,24.0,7.5,No,36273,,,,,,
11149444,RR,24.0,7.4,No,36273,,,,,,
10202356,LF,38.8,5.2,No,30342,,,,,,
10202356,LR,38.8,5.3,No,30342,,,,,,
10202356,RF,38.8,5.2,No,30342,,,,,,
10202356,RR,38.8,5.2,No,30342,,,,,,
18725095,LF,9.8,9.6,No,6637,,,,,,
18725095,LR,9.8,9.5,No,6637,,,,,,
18725095,RF,9.8,9.5,No,6637,,,,,,
18725095,RR,9.8,9.6,No,6637,,,,,,
18395447,LF,31.9,6.2,Yes,36778,,,,,,
18395447,LR,31.9,6.2,No,36778,,,,,,
18395447,RF,31.9,6.2,No,36778,,,,,,
18395447,RR,31.9,6.2,No,36778,,,,,,
16264712,LF,10.3,9.4,No,9122,,,,,,
16264712,LR,10.3,9.5,No,9122,,,,,,
16264712,RF,10.3,9.5,No,9122,,,,,,
16264712,RR,10.3,9.5,No,9122,,,,,,
3502454,LF,13.6,9.0,No,13078,,,,,,
3502454,LR,13.6,8.9,No,13078,,,,,,
3502454,RF,13.6,9.0,No,13078,,,,,,
3502454,RR,13.6,9.0,No,13078,,,,,,
6273150,LF,2.6,10.6,No,283,,,,,,
6273150,LR,2.6,10.6,No,283,,,,,,
6273150,RF,2.6,10.6,No,283,,,,,,
6273150,RR,2.6,10.6,No,283,,,,,,
9904846,LF,26.4,7.1,Yes,33902,,,,,,
9904846,LR,26.4,7.0,Yes,33902,,,,,,
9904846,RF,26.4,7.1,No,33902,,,,,,
9904846,RR,26.4,7.1,No,33902,,,,,,
1348325,LF,15.7,8.7,No,5284,,,,,,
1348325,LR,3.2,10.5,No,5284,,,,,,
1348325,RF,15.7,8.7,No,5284,,,,,,
1348325,RR,15.7,8.7,No,5284,,,,,,
2227341,LF,16.8,8.6,No,1302,,,,,,
2227341,LR,16.8,8.5,No,1302,,,,,,
2227341,RF,16.8,8.5,No,1302,,,,,,
2227341,RR,16.8,8.4,No,1302,,,,,,
9238343,LF,32.4,6.2,No,5559,,,,,,
9238343,LR,32.4,6.1,No,5559,,,,,,
9238343,RF,32.4,6.1,No,5559,,,,,,
9238343,RR,32.4,6.2,Yes,5559,,,,,,
15017007,LF,9.0,9.6,No,18308,,,,,,
15017007,LR,9.0,9.7,No,18308,,,,,,
15017007,RF,9.0,9.7,No,18308,,,,,,
15017007,RR,9.0,9.7,No,18308,,,,,,
10460285,LF,11.9,9.2,No,20855,,,,,,
10460285,LR,11.9,9.2,No,20855,,,,,,
10460285,RF,11.9,9.3,No,20855,,,,,,
10460285,RR,11.9,9.2,No,20855,,,,,,
16879672,LF,38.8,5.3,No,8237,,,,,,
16879672,LR,38.8,5.3,No,8237,,,,,,
16879672,RF,38.8,5.2,No,8237,,,,,,
16879672,RR,38.8,5.2,No,8237,,,,,,
6933622,LF,19.6,8.1,Yes,40099,,,,,,
6933622,LR,19.6,8.1,No,40099,,,,,,
6933622,RF,19.6,8.1,No,40099,,,,,,
6933622,RR,19.6,8.0,Yes,40099,,,,,,
4519560,LF,28.4,6.8,No,29118,,,,,,
4519560,LR,28.4,6.8,No,29118,,,,,,
4519560,RF,28.4,6.9,No,29118,,,,,,
4519560,RR,28.4,6.8,No,29118,,,,,,
3126259,LF,12.0,9.2,No,29101,,,,,,
3126259,LR,12.0,9.2,No,29101,,,,,,
3126259,RF,12.0,9.2,No,29101,,,,,,
3126259,RR,12.0,9.2,No,29101,,,,,,
12333973,LF,7.1,10.0,No,11615,,,,,,
12333973,LR,7.1,10.0,No,11615,,,,,,
12333973,RF,7.1,9.9,No,11615,,,,,,
12333973,RR,7.1,10.0,No,11615,,,,,,
21462633,LF,54.0,2.9,No,124895,,,,,,
21462633,LR,2.9,10.5,No,124895,,,,,,
21462633,RF,54.0,2.9,No,124895,,,,,,
21462633,RR,54.0,2.9,No,124895,,,,,,
21436265,LF,16.1,8.5,No,26662,,,,,,
21436265,LR,16.1,8.6,No,26662,,,,,,
21436265,RF,16.1,8.6,No,26662,,,,,,
21436265,RR,16.1,8.6,Yes,26662,,,,,,
18436936,LF,14.7,8.8,No,13174,,,,,,
18436936,LR,14.7,8.8,No,13174,,,,,,
18436936,RF,14.7,8.8,No,13174,,,,,,
18436936,RR,14.7,8.7,No,13174,,,,,,
20497609,LF,17.7,8.4,No,26495,,,,,,
20497609,LR,17.7,8.4,No,26495,,,,,,
20497609,RF,17.7,8.3,No,26495,,,,,,
20497609,RR,17.7,8.3,No,26495,,,,,,
3649303,LF,25.1,7.2,No,28779,,,,,,
3649303,LR,25.1,7.2,No,28779,,,,,,
3649303,RF,25.1,7.3,No,28779,,,,,,
3649303,RR,25.1,7.3,No,28779,,,,,,
20967742,LF,9.6,9.6,No,14250,,,,,,
20967742,LR,9.6,9.5,No,14250,,,,,,
20967742,RF,9.6,9.6,No,14250,,,,,,
20967742,RR,9.6,9.6,No,14250,,,,,,
14804851,LF,14.8,8.8,No,5560,,,,,,
14804851,LR,14.8,8.9,No,5560,,,,,,
14804851,RF,14.8,8.7,No,5560,,,,,,
14804851,RR,14.8,8.7,No,5560,,,,,,
13048127,LF,14.7,8.8,No,1880,,,,,,
13048127,LR,14.7,8.8,No,1880,,,,,,
13048127,RF,14.7,8.9,No,1880,,,,,,
13048127,RR,14.7,8.8,No,1880,,,,,,
18293543,LF,22.7,7.6,No,26336,,,,,,
18293543,LR,22.7,7.6,No,26336,,,,,,
18293543,RF,22.7,7.6,No,26336,,,,,,
18293543,RR,22.7,7.6,No,26336,,,,,,
1085530,LF,6.1,10.0,No,8017,,,,,,
1085530,LR,6.1,10.1,No,8017,,,,,,
1085530,RF,6.1,10.1,No,8017,,,,,,
1085530,RR,6.1,10.1,No,8017,,,,,,
12335148,LF,20.5,7.9,No,21529,,,,,,
12335148,LR,20.5,7.9,No,21529,,,,,,
12335148,RF,20.5,7.9,Yes,21529,,,,,,
12335148,RR,20.5,8.0,No,21529,,,,,,
18852430,LF,27.7,6.9,No,54151,,,,,,
18852430,LR,27.7,6.8,No,54151,,,,,,
18852430,RF,27.7,6.9,No,54151,,,,,,
18852430,RR,27.7,6.9,Yes,54151,,,,,,
9611053,LF,20.7,7.9,No,33894,,,,,,
9611053,LR,20.7,7.8,No,33894,,,,,,
9611053,RF,20.7,8.0,No,33894,,,,,,
9611053,RR,20.7,7.8,No,33894,,,,,,
14683784,LF,10.6,9.5,Yes,15760,,,,,,
14683784,LR,10.6,9.4,No,15760,,,,,,
14683784,RF,10.6,9.4,No,15760,,,,,,
14683784,RR,10.6,9.4,No,15760,,,,,,
21642626,LF,11.0,9.4,No,21473,,,,,,
21642626,LR,11.7,9.2,No,21473,,,,,,
21642626,RF,11.0,9.3,No,21473,,,,,,
21642626,RR,11.0,9.4,No,21473,,,,,,
6946519,LF,9.6,9.6,No,10383,,,,,,
6946519,LR,9.6,9.5,No,10383,,,,,,
6946519,RF,9.6,9.5,No,10383,,,,,,
6946519,RR,9.6,9.6,No,10383,,,,,,
14931695,LF,34.7,5.9,No,74333,,,,,,
14931695,LR,34.7,5.8,Yes,74333,,,,,,
14931695,RF,34.7,5.8,No,74333,,,,,,
14931695,RR,34.7,5.8,No,74333,,,,,,
11510208,LF,8.1,9.8,No,12913,,,,,,
11510208,LR,8.1,9.8,No,12913,,,,,,
11510208,RF,8.1,9.8,No,12913,,,,,,
11510208,RR,8.1,9.8,No,12913,,,,,,
6876283,LF,19.4,8.0,No,7669,,,,,,
6876283,LR,19.4,8.1,No,7669,,,,,,
6876283,RF,19.4,8.1,No,7669,,,,,,
6876283,RR,19.4,8.2,No,7669,,,,,,
400246,LF,23.9,7.4,No,53541,,,,,,
400246,LR,23.9,7.4,No,53541,,,,,,
400246,RF,23.9,7.5,No,53541,,,,,,
400246,RR,23.9,7.4,No,53541,,,,,,
10353250,LF,12.6,9.1,No,22205,,,,,,
10353250,LR,12.6,9.1,No,22205,,,,,,
10353250,RF,12.6,9.1,No,22205,,,,,,
10353250,RR,12.6,9.2,No,22205,,,,,,
6714969,LF,18.3,8.3,No,2578,,,,,,
6714969,LR,18.3,8.3,No,2578,,,,,,
6714969,RF,18.3,8.3,No,2578,,,,,,
6714969,RR,18.3,8.3,No,2578,,,,,,
3360293,LF,11.6,9.3,No,7624,,,,,,
3360293,LR,11.6,9.3,No,7624,,,,,,
3360293,RF,11.6,9.2,No,7624,,,,,,
3360293,RR,11.6,9.2,Yes,7624,,,,,,
9349142,LF,26.3,7.1,No,41941,,,,,,
9349142,LR,26.3,7.1,No,41941,,,,,,
9349142,RF,26.3,7.1,No,41941,,,,,,
9349142,RR,26.3,7.1,No,41941,,,,,,
5324919,LF,1.2,10.7,No,1019,,,,,,
5324919,LR,12.8,9.0,No,1019,,,,,,
5324919,RF,1.2,10.8,No,1019,,,,,,
5324919,RR,1.2,10.9,No,1019,,,,,,
11106020,LF,45.6,4.2,Yes,21530,,,,,,
11106020,LR,45.6,4.2,No,21530,,,,,,
11106020,RF,45.6,4.2,No,21530,,,,,,
11106020,RR,45.6,4.2,No,21530,,,,,,
4900801,LF,51.7,3.3,No,26253,,,,,,
4900801,LR,51.7,3.2,No,26253,,,,,,
4900801,RF,51.7,3.3,No,26253,,,,,,
4900801,RR,51.7,3.4,No,26253,,,,,,
8591070,LF,19.9,8.0,No,28484,,,,,,
8591070,LR,19.9,8.0,No,28484,,,,,,
8591070,RF,19.9,8.0,No,28484,,,,,,
8591070,RR,19.9,8.1,No,28484,,,,,,
20793850,LF,20.5,8.0,No,24335,,,,,,
20793850,LR,20.5,8.0,No,24335,,,,,,
20793850,RF,20.5,7.9,No,24335,,,,,,
20793850,RR,20.5,8.0,Yes,24335,,,,,,
18105398,LF,20.5,8.0,No,21144,,,,,,
18105398,LR,20.5,7.9,Yes,21144,,,,,,
18105398,RF,20.5,7.9,No,21144,,,,,,
18105398,RR,20.5,8.0,No,21144,,,,,,
21138749,LF,13.8,8.9,No,26354,,,,,,
21138749,LR,13.8,8.9,No,26354,,,,,,
21138749,RF,13.8,9.0,No,26354,,,,,,
21138749,RR,13.8,8.9,No,26354,,,,,,
1649531,LF,23.5,7.5,No,38187,,,,,,
1649531,LR,23.5,7.5,No,38187,,,,,,
1649531,RF,23.5,7.5,No,38187,,,,,,
1649531,RR,23.5,7.5,Yes,38187,,,,,,
4668379,LF,13.9,9.0,No,32378,,,,,,
4668379,LR,13.9,8.9,No,32378,,,,,,
4668379,RF,13.9,8.9,No,32378,,,,,,
4668379,RR,13.9,9.0,No,32378,,,,,,
6651481,LF,1.9,10.8,No,376,,,,,,
6651481,LR,1.9,10.7,No,376,,,,,,
6651481,RF,1.9,10.7,No,376,,,,,,
6651481,RR,1.9,10.7,No,376,,,,,,
18766937,LF,14.6,8.8,No,15945,,,,,,
18766937,LR,14.6,8.8,No,15945,,,,,,
18766937,RF,14.6,8.8,No,15945,,,,,,
18766937,RR,14.6,8.9,No,15945,,,,,,
17777081,LF,19.9,8.0,No,16029,,,,,,
17777081,LR,19.9,8.1,No,16029,,,,,,
17777081,RF,19.9,8.0,No,16029,,,,,,
17777081,RR,19.9,8.0,No,16029,,,,,,
1959897,LF,33.3,6.0,No,32079,,,,,,
1959897,LR,33.3,6.0,No,32079,,,,,,
1959897,RF,33.3,6.1,Yes,32079,,,,,,
1959897,RR,33.3,6.1,No,32079,,,,,,
17853526,LF,6.9,10.0,No,11866,,,,,,
17853526,LR,6.9,10.0,No,11866,,,,,,
17853526,RF,6.9,9.9,No,11866,,,,,,
17853526,RR,6.9,10.1,No,11866,,,,,,
4354615,LF,15.5,8.7,No,18697,,,,,,
4354615,LR,33.5,6.0,No,18697,,,,,,
4354615,RF,15.5,8.7,No,18697,,,,,,
4354615,RR,15.5,8.7,No,18697,,,,,,
21099570,LF,12.1,9.2,No,7408,,,,,,
21099570,LR,12.1,9.2,No,7408,,,,,,
21099570,RF,12.1,9.3,No,7408,,,,,,
21099570,RR,12.1,9.2,No,7408,,,,,,
18529670,LF,23.8,7.4,No,36922,,,,,,
18529670,LR,23.8,7.5,No,36922,,,,,,
18529670,RF,23.8,7.4,No,36922,,,,,,
18529670,RR,23.8,7.4,No,36922,,,,,,
1224762,LF,22.3,7.6,No,44081,,,,,,
1224762,LR,22.3,7.7,No,44081,,,,,,
1224762,RF,22.3,7.7,No,44081,,,,,,
1224762,RR,22.3,7.6,No,44081,,,,,,
6406062,LF,27.1,7.0,Yes,31958,,,,,,
6406062,LR,27.1,7.0,No,31958,,,,,,
6406062,RF,27.1,7.0,No,31958,,,,,,
6406062,RR,27.1,7.0,No,31958,,,,,,
12571146,LF,18.3,8.2,No,37756,,,,,,
12571146,LR,18.3,8.2,No,37756,,,,,,
12571146,RF,18.3,8.3,No,37756,,,,,,
12571146,RR,18.3,8.3,No,37756,,,,,,
8526744,LF,3.3,10.5,No,6041,,,,,,
8526744,LR,3.3,10.5,No,6041,,,,,,
8526744,RF,3.3,10.5,No,6041,,,,,,
8526744,RR,3.3,10.5,No,6041,,,,,,
7045275,LF,18.2,8.3,No,11789,,,,,,
7045275,LR,18.2,8.4,No,11789,,,,,,
7045275,RF,18.2,8.3,No,11789,,,,,,
7045275,RR,18.2,8.3,No,11789,,,,,,
18282054,LF,9.7,9.6,No,2402,,,,,,
18282054,LR,9.7,9.6,No,2402,,,,,,
18282054,RF,9.7,9.6,No,2402,,,,,,
18282054,RR,9.7,9.6,No,2402,,,,,,
7193179,LF,27.3,7.0,No,28914,,,,,,
7193179,LR,27.3,6.9,No,28914,,,,,,
7193179,RF,27.3,6.9,No,28914,,,,,,
7193179,RR,27.3,6.9,No,28914,,,,,,
19362226,LF,1.0,10.9,No,570,,,,,,
19362226,LR,30.4,6.4,No,570,,,,,,
19362226,RF,1.0,10.9,No,570,,,,,,
19362226,RR,1.0,10.8,No,570,,,,,,
15924562,LF,23.5,7.6,No,43170,,,,,,
15924562,LR,23.5,7.5,No,43170,,,,,,
15924562,RF,23.5,7.5,No,43170,,,,,,
15924562,RR,23.5,7.6,No,43170,,,,,,
